id;price;name;url;ok0;x1;x2;y1;y2;ok;site
757;53889;DFC STAND60A;https://www.sportvagon.ru/shop/basketboljnaya_mobiljnaya_stojka_dfc_stand60a_152x90cm_akril_dva_koroba.html?utm_source=nadavi.market;0;0.0;0.0;0.0;0.0;2.0;sportvagon.ru
759;12670;PowerColor Radeon RX 570 AXRX 570 8GBD5-DM;https://www.xcom-shop.ru/powercolor_radeon_rx_570_633400.html?utm_source=nadavi.market&utm_medium=cpc&utm_campaign=o_49942-c_40-s_1-k_189-p_3-i_0-d_3;0;1289.0;1483.0;1287.0;1337.0;1.0;xcom-shop.ru
760;1580;NETGEAR DGN3500;https://frontex.ru/catalog/wifi-routers-all/marshrutizator-besprovodnoy-netgear-dgn3500-100pes-10-100-1000base-tx-adsl-197118.html?utm_source=nadavi;0;1775.0;2023.0;1080.0;1141.0;1.0;frontex.ru
762;10729;Veber Snipe Super 20-60x80 GR Zoom;https://chelyabinsk.abc.ru/catalog/zritelnaa-truba-veber-snipe-super-20-60x80-gr-zoom-190902.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;2095.0;2264.0;804.0;844.0;1.0;chelyabinsk.abc.ru
765;85300;Dunavox DX-54.150DK;https://restoll.com/p330187418-vinnyj-shkaf-dunavox.html?utm_source=Nadavi&utm_medium=cpc;0;1586.0;1722.0;936.0;970.0;1.0;restoll.com
770;4108;Автотрансформатор (ЛАТР) Ресанта TDGC2- 1K;https://technostor.ru/catalog/produ%D1%81t/avtotransformator--latr-resanta-tdgc2-1k?utm_source=nadavi.market&utm_medium=CPC&utm_term=346989;0;2022.0;2167.0;851.0;895.0;1.0;technostor.ru
771;5562;"KNIPEX CoBolt"" 7132200 KN-7132200""";https://www.kuvalda.ru/catalog/5446/product-28877/?utm_source=Nadavi&utm_medium=cpc&utm_content=68753&utm_campaign=knipex&utm_term=28877-o_70110-c_40-s_1-k_673-p_1-i_0-d_3;0;2319.0;2458.0;848.0;896.0;1.0;kuvalda.ru
775;970;GRFISH Bordo 4000F;https://foxfishing.ru/katushki/bezynercionnaja/grfish-bordo/4000f/?utm_source=Nadavi&utm_medium=cpc;0;1864.0;1976.0;705.0;755.0;1.0;foxfishing.ru
776;4273;KS-is KS-303;https://msk.price-com.ru/description?goods=3237205&utm_source=Nadavi;0;1727.0;1816.0;663.0;692.0;1.0;msk.price-com.ru
777;19060;Candy CDCP 8/E-07;https://www.imperiatechno.ru/Posudomoechnye_mashiny/candy/Candy_CDCP_8E.html?utm_source=nadavi&utm_medium=click&utm_campaign=msk;0;0.0;0.0;0.0;0.0;0.0;imperiatechno.ru
780;1470;Endever IP-23;https://www.unixmart.ru/goods/plitka-ehlektricheskaja-endever-skyline-ip-23-633298?utm_source=nadavi&utm_medium=cpc&utm_campaign=price&utm_term=2016;0;1466.0;1627.0;1031.0;1081.0;1.0;unixmart.ru
784;2300;ARM MEDIA COBRA-45;https://www.vse-elementarno.ru/dlja-tv-s-diagonalu-ot-40-do-70/5960-kronshteyn-arm-media-cobra-45-chernyy.html;0;1623.0;1745.0;719.0;757.0;1.0;vse-elementarno.ru
787;22260;Lifan 190F;https://www.kuvalda.ru/catalog/7887/product-48815/?utm_source=Nadavi&utm_medium=cpc&utm_content=99711&utm_campaign=lifan&utm_term=48815-o_70110-c_40-s_1-k_570-p_3-i_0-d_3;0;2301.0;2474.0;942.0;990.0;1.0;kuvalda.ru
788;600;Универсальный коврик-пазл «Euro Cover», коричневый 50х50;https://shop.mie-eu.com/catalog/myagkiy_pol/kovriki_pazl/universalnyy_kovrik_pazl_euro_cover_korichnevyy_50kh50/?r1=yandext&r2=&utm_source=nadavi&utm_medium=cpc;0;1717.0;1802.0;1024.0;1062.0;1.0;shop.mie-eu.com
789;3400;Playgarden Gnezdo Na Kanatah;https://www.medspros.ru/shop/playgarden_pg_ns060blk.html?utm_source=nadavi&from=nadavi;0;1768.0;1869.0;602.0;639.0;1.0;medspros.ru
790;959;Реле давления UNIPUMP PM/5 (внутренняя резьба);https://teplovodservice.ru/nasosy/unipump/avtomatika/rele_davleniya_unipump_pm_5_vnutrennyaya_rez_ba/?utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;teplovodservice.ru
791;85;VEGaS Овал small 14 гр.;https://foxfishing.ru/osnastka/Elementy_osnas/kormushki/vegas-oval/oval-14-gr/?utm_source=Nadavi&utm_medium=cpc;0;1865.0;1935.0;705.0;755.0;1.0;foxfishing.ru
792;2864;Swat VDC-006;https://globaltuning.com/catalog/dopolnitelnoe_oborudovanie/kamery_zadnego_nablyudeniya/swat_vdc_006s_sony/?r1=nadavi&r2=&utm_source=nadavi&utm_medium=cpc;0;1465.0;1596.0;992.0;1031.0;1.0;globaltuning.com
793;490;Кабель JJC Cable-C (Canon RS-60E3) для ПДУ WT-868;https://sankt-peterburg.abc.ru/catalog/kabel-jjc-cable-c-canon-rs-60e3-dla-pdu-wt-868-112695.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;2096.0;2198.0;804.0;844.0;1.0;sankt-peterburg.abc.ru
794;420;Каталка Полесье, Божья коровка 7888;https://shmelyok.ru/product/katalka-polese-bozhya-korovka/?utm_source=Nadavi&amputm_medium=cpc&amputm_term=17903&r1=nadavi&r2=;0;2212.0;2286.0;836.0;868.0;1.0;shmelyok.ru
795;960;Hama H-54142;https://www.oldi.ru/catalog/element/0525863/?utm_source=nadavi&utm_medium=cpc&utm_campaign=oldi&utm_term=0525863&utm_referrer=https%3a%2f%2fwww.e-katalog.ru%2f;0;2175.0;2286.0;440.0;489.0;1.0;oldi.ru
796;934;Отражатель Falcon Eyes CFR-32G HL золото/белый 82см;https://chelyabinsk.abc.ru/catalog/otrazatel-falcon-eyes-cfr-32g-hl-zolotobelyj-82sm-97149.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;2096.0;2197.0;804.0;844.0;1.0;chelyabinsk.abc.ru
798;1690;"Ecotex Одеяло детское Бамбук"" Белый""";https://pm.ru/category/aksessuary/odeyala/goods-detskoye_odeyalo_bambuk_2/?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Odeyala#variant87537;0;1654.0;1884.0;928.0;999.0;1.0;pm.ru
799;120;Intex 59230-тропики;https://www.intexcorp.ru/goods.php?id=4240;0;2234.0;2316.0;1533.0;1575.0;1.0;intexcorp.ru
800;999;Датчики открытия окна и двери Xiaomi Aqara Window Door Sensor;https://xi.express/catalog/datchiki_otkrytiya_okna_i_dveri_xiaomi_aqara_window_door_sensor.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;1597.0;1694.0;682.0;729.0;1.0;xi.express
801;86479;Термоклеевая машина Bulros GB-6310-A3;https://www.dparadise.ru/termokleevaya-mashina-bulros-gb-6310-a3/?utm_source=Nadavi;0;1712.0;1843.0;1078.0;1110.0;1.0;dparadise.ru
803;32990;DFC ING56A стационарная;https://mwt.ru/basketbolnye-stojki/basketbolnaya-stoyka-dfc-ing56a-stacionarnaya?utm_source=Nadavi&utm_medium=cpc&utm_campaign=ndv;0;1688.0;1869.0;812.0;853.0;1.0;mwt.ru
805;28092;Snezh MLP 700 630 л;https://restoll.ru/catalog/lari/lar-morozilnyy-snezh-mlp-700-krasnyy/?utm_source=market.yandex.ru&utm_medium=cpc&utm_term=%D0%9B%D0%B0%D1%80%D1%8C%20%D0%BC%D0%BE%D1%80%D0%BE%D0%B7%D0%B8%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D0%A1%D0%BD%D0%B5%D0%B6%20%D0%9C%D0%9B%D0%9F-700%20%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D1%8B%D0%B9;0;1304.0;1445.0;588.0;622.0;1.0;restoll.ru
806;1132;Baofeng MiNi BF-T1;https://www.ultratel.ru/catalog/radio-transmitters/ratsii/baofeng-bf-t1-mini.html?utm_source=nadavi;0;1709.0;1834.0;1069.0;1107.0;1.0;ultratel.ru
807;497;EV-Peak Индикатор напряжения для 6S Lixx аккумуляторов;http://rc.luxtec.ru/index.php?route=product/product&path=6_606&product_id=27744&utm_source=Nadavi;0;2067.0;2164.0;648.0;693.0;1.0;rc.luxtec.ru
808;2055;BBK DVP170SI;https://vstroyka-solo.ru/moskva/goods/dvd-pleer-bbk-dvp170si-cherniy-155098?utm_source=nadavi&utm_campaign=rasprodazha-10691&utm_term=155098&utm_medium=audio-video-tehnika-11096&utm_content=dvd_pleer&from=nadavi&roistat=nadavi6_1030297_155098;0;0.0;0.0;0.0;0.0;0.0;vstroyka-solo.ru
810;7050;TP-LINK TL-MR6400 V2;https://rostov.shop.megafon.ru/modems/107828.html?utm_source=nadavi&utm_campaign=fed_flat_shop_yml_rostov&utm_medium=ag-perfo_price_cpc&utm_content=ch_nadavi__cid_21389583__cat_5&utm_term=107828;0;1482.0;1643.0;670.0;714.0;1.0;rostov.shop.megafon.ru
811;31740;Descente Challenger Jacket;https://www.predelanet.ru/odezhda/27809.html?utm_source=nadavi&utm_medium=cpc;0;1224.0;1395.0;1450.0;1486.0;1.0;predelanet.ru
812;12499;KVM переключатель ATEN CS1734AC-AT (CS1734AC);https://technoit.ru/cs1734ac/?from=nadavi&phrase_id=1008611&utm_source=nadavi.market;0;0.0;0.0;0.0;0.0;2.0;technoit.ru
813;2599;Миска Tatonka Thermo Bowl;https://fonarik-market.ru/miska-tatonka-thermo-bowl/?utm_source=nadavi&utm_medium=cpc;0;1982.0;2098.0;901.0;936.0;1.0;fonarik-market.ru
814;7390;Alpine UTE-200BT;https://globaltuning.com/catalog/avtozvuk/golovnye_ustroystva/1din/usb_resiver_alpine_ute_200bt/?r1=nadavi&r2=&utm_source=nadavi&utm_medium=cpc;0;1464.0;1595.0;992.0;1031.0;1.0;globaltuning.com
815;1123;Transcend CompactFlash 133x 2 ГБ;https://www.1digital.ru/catalog/cf-compact-flash/karta-pamyati-transcend-compactflash-2gb-133x-ts2gcf133/?r1=yandext&r2=&utm_source=Nadavi;0;324.0;458.0;1143.0;1189.0;1.0;1digital.ru
816;24990;Karcher DS 6 Premium;https://www.kuvalda.ru/catalog/9977/product-60766/?utm_source=Nadavi&utm_medium=cpc&utm_content=115730&utm_campaign=karcher&utm_term=60766-o_70110-c_40-s_1-k_90-p_3-i_0-d_3;0;2301.0;2475.0;1002.0;1050.0;1.0;kuvalda.ru
817;1008;Кабельный тестер Lanmaster TWT-TST-200 TWT-TST-200;https://www.oldi.ru/catalog/element/0486063/?utm_source=nadavi&utm_medium=cpc&utm_campaign=oldi&utm_term=0486063;0;2179.0;2343.0;440.0;489.0;1.0;oldi.ru
818;20116;Plantronics Voyager 3200;https://www.xcom-shop.ru/plantronics_voyager_3200_uc_682149.html?utm_source=nadavi.market&utm_medium=cpc&utm_campaign=o_49942-c_40-s_1-k_253-p_3-i_0-d_3;0;1286.0;1483.0;1287.0;1337.0;1.0;xcom-shop.ru
820;314;Адаптер питания TopOn TOP-AC08CC;https://www.xcom-shop.ru/topon_top-ac08cc_736487.html?utm_source=nadavi.market&utm_medium=cpc&utm_campaign=o_49942-c_40-s_1-k_563-p_1-i_0-d_3;0;1331.0;1439.0;1259.0;1309.0;1.0;xcom-shop.ru
822;35430;Gaggia Classic;https://tehnodiskont.satom.ru/p/514695662-kofevarka-rozhkovaya-gaggia-classic/?utm_source=nadavi&utm_medium=cpc;0;1482.0;1654.0;748.0;785.0;1.0;tehnodiskont.satom.ru
823;78;Крестовая отвертка PH0 х 75 мм Rexant, двухкомпонентная рукоятка {12-4726};https://tze1.ru/catalog/instrument/ruchnoy-instrument/otvertki/rexant-otvertka-krestovaya-ph-0-x-75-mm-dvuhkomponentnaya-rukoyatka/?utm_source=nadavi&utm_term=222789&utm_medium=cpc;0;2131.0;2209.0;772.0;823.0;1.0;tze1.ru
824;159950;Mitsubishi MR-BXR538W-BR-R коричневый;https://www.polno.ru/catalog/home/others/refrigerators/662101/mitsubishi_electric_mrbxr538wbrr/;0;1661.0;1855.0;757.0;796.0;1.0;polno.ru
825;759;Jacques Lemans S-R46H52, кольцо;https://watch-planet.ru/catalog/watch_wristband/s-r46h52-koltso-jacques-lemans/?utm_source=nadavi;0;2381.0;2447.0;853.0;882.0;1.0;watch-planet.ru
826;490;Citilux 921 CL921111 Хром и вариации;https://citilux.ru/store/cl921111/?utm_source=ekatalog&utm_medium=cpc&utm_campaign=Zakaz-svetilnikov&utm_term=28787;0;1501.0;1606.0;600.0;647.0;1.0;citilux.ru
827;87994;MOTAX 1500W;https://toy-boy.ru/catalog/detskie_mototsikly/pitbayki/4986/?oid=&utm_source=nadavi&utm_medium=cpc&utm_campaign=kompaniya1;0;2097.0;2254.0;1397.0;1435.0;1.0;toy-boy.ru
828;250;Точилка ПИФАГОР «Домик гнома» пластик ассорти 222521;https://www.oldi.ru/catalog/element/0715184/?utm_source=nadavi&utm_medium=cpc&utm_campaign=oldi&utm_term=0715184;0;2175.0;2286.0;440.0;489.0;1.0;oldi.ru
829;5540;"Wilo Star-Z NOVA 0.9 м 1/2 84 мм""";https://greenloft.ru/cirkuljacionnij-nasos-wilo-star-z-nova-4132760.html?utm_source=Nadavi&utm_medium=cpc;0;2239.0;2397.0;812.0;867.0;1.0;greenloft.ru
830;6750;"Катушка 4,5 для Garrett ACE Sniper""";https://topradar.ru/product/katushka-45-dlja-garrett-ace-sniper/?utm_source=nadavi&utm_medium=cpc&utm_content=15419&utm_campaign=katushki-dlja-metalloiskatelej-garrett__&utm_term=o_61058-c_40-s_1-k_1220-p_1-i_0-d_3;0;1144.0;1338.0;1194.0;1245.0;1.0;topradar.ru
831;20290;Oxygen VKR Stand II;https://mwt.ru/pod-sobstvennym-vesom/mnogofunkcionalnyy-trenazher-oxygen-vkr-stand-ii?utm_source=Nadavi&utm_medium=cpc&utm_campaign=ndv;0;1688.0;1870.0;764.0;805.0;1.0;mwt.ru
832;1953;GranFest Smart GF-SM430 432x432 мм;https://vstroyka-solo.ru/moskva/goods/moyka-dlya-kuhni-granfest-smart-gf-sm430-bezheviy-728595?utm_source=nadavi&utm_campaign=santehnika-3853&utm_term=728595&utm_medium=santehnika-dlya-kuhni-204&utm_content=moyka_dlya_kuhni&from=nadavi&roistat=nadavi6_1030297_728595;0;0.0;0.0;0.0;0.0;0.0;vstroyka-solo.ru
834;240000;JET JMD-3Т JE50000050LM;https://www.kuvalda.ru/catalog/2068/product-2671/?utm_source=Nadavi&utm_medium=cpc&utm_content=35528&utm_campaign=jet&utm_term=2671-o_70110-c_40-s_1-k_1267-p_1-i_0-d_3;0;2285.0;2495.0;848.0;896.0;1.0;kuvalda.ru
836;5040;CASIO HS-80TW-1E;https://timestore.ru/catalog/wrist-watch/casio/sports_lap_timers/hs-80tw-1e/?utm_source=e-katalog&utm_medium=referral;0;1464.0;1592.0;880.0;918.0;1.0;timestore.ru
837;729;Фон пластиковый FST 60х130 черный матовый;https://chelyabinsk.abc.ru/catalog/fon-plastikovyj-fst-60h130-cernyj-matovyj-119225.html?utm_source=Nadavi&utm_medium=cpc;0;2095.0;2190.0;804.0;844.0;1.0;chelyabinsk.abc.ru
838;5590;Timberk Самогонный аппарат Магарыч Деревенский 20 л БКЖР;http://www.samogonnij-apparat.ru/catalog/samogonnye-apparaty/samogonnye-apparaty-magarych/distillyaciya/nedorogie-samogonnye-apparaty/samogonnyy-apparat-magarych-derevenskiy-20-l-bkzhr.html?utm_source=Nadavi&utm_medium=cpc;0;1103.0;1171.0;1296.0;1316.0;1.0;samogonnij-apparat.ru
839;18760;Neoclima ND-30AEB;https://ap-climat.ru/catalog/oborudovanie-dlya-uvlazhneniya/osushiteli-vozdukha/neoclima/osushitel_vozdukha_neoclima_nd_30aeb/?r1=yandext&r2=&utm_source=Nadavi&utm_medium=cpc;0;1505.0;1682.0;761.0;805.0;1.0;ap-climat.ru
840;23184;Рабочее место THUNDER-X3 BASE2-BR: компьютерный стол ED3 и компьютерное кр;https://kiberslon.ru/catalog/igrovye-kresla-i-stoly/rabochee-mesto/rabochee_mesto_thunder_x3_base2_br_kompyuternyy_stol_ed3_i_kompyuternoe_kreslo_yc1_black_red/?r1=nadavi&r2=&utm_source=Nadavi;0;0.0;0.0;0.0;0.0;0.0;kiberslon.ru
841;227;Наждачная бумага Mirka Mirox Р240 115 мм 5 м;https://moscow.petrovich.ru/catalog/10478/104969/?utm_campaign=ekatalog_msk&utm_content=774904&utm_medium=cpc&utm_source=ekatalog&utm_term=774904;0;2479.0;2595.0;778.0;830.0;1.0;moscow.petrovich.ru
842;13500;Minirobot MiniPro 10.5;https://toy-boy.ru/catalog/elektricheskie_samokaty_i_velosipedy/gidroskutery_i_sigvei/5388/?oid=&utm_source=nadavi&utm_medium=cpc&utm_campaign=kompaniya1;0;2099.0;2253.0;903.0;941.0;1.0;toy-boy.ru
843;20707;Rode NT1-A;https://www.pult.ru/product/mikrofon-rode-nt1-a?utm_source=nadavi&utm_medium=cpc&margin=51&ref=cpc_nadavi&utm_campaign=o_1131-c_40-s_1-k_309-p_3-i_0-d_3;0;2019.0;2268.0;725.0;781.0;1.0;pult.ru
844;520;Maxler Daily Max (100 табл.);https://vitaminof.ru/catalog/daily-max/?id=2223&utm_source=nadavi&utm_medium=cpc;0;2185.0;2283.0;835.0;872.0;1.0;vitaminof.ru
845;79900;LG 55SM9010 55 ;http://lgbrandshop.ru/index.php?ukey=product&productID=2082&from=nadavi&utm_source=nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;lgbrandshop.ru
846;59900;"Yukon Sightline N455""""""";https://telescope1.ru/catalog/night-vision-riflescopes/yukon-sightline-n455.html?stid=4980&utm_source=Nadavi;0;1091.0;1219.0;859.0;882.0;1.0;telescope1.ru
847;18500;NETGEAR Nighthawk Pro Gaming XR300;https://www.nwht.ru/catalog/setevoe_oborudovanie_wi_fi/netgear_xr300.html?r1=nadavi&utm_source=Nadavi;0;1753.0;1910.0;870.0;908.0;1.0;nwht.ru
848;6600;Intex 28210;https://www.intexcorp.ru/goods_intex_56994.htm;0;0.0;0.0;0.0;0.0;0.0;intexcorp.ru
850;11800;Самогонный аппарат Cuprum&Steel Omega Plus 10 литров;https://tehno-studio.ru/catalog/samogonovarenie-cuprum_steel/50448/?from=ya_market&utm_source=Nadavi&utm_medium=cpc;0;1282.0;1461.0;717.0;761.0;1.0;tehno-studio.ru
851;4890;Huawei E3372h;https://shopcarry.ru/main/gpsmodems/huawei-e3372h-153/?utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;shopcarry.ru
852;6220;Skyartec WASP NANO CP;https://lishop.by/catalog/detskiy_mir/detskie_igrushki/radioupravlyaemye_igrushki/radioupravlyaemye_vertolety/65574/?utm_source=Nadavi&utm_medium=cpc;0;1182.0;1297.0;975.0;1010.0;1.0;lishop.by
854;940;Бортик детский Гнездышко Polini kids Зигзаг, голубой;https://spb.baby-products.ru/catalog/bortiki_dlya_krovatok_1/bortik_detskiy_gnezdyshko_polini_zigzag_goluboy/?utm_source=Nadavi&utm_medium=cpc;0;2036.0;2118.0;710.0;749.0;1.0;spb.baby-products.ru
856;2340;Galaxy GL 2619;https://www.unixmart.ru/goods/mini-pechii-galaxy-gl-2619-484796?utm_source=nadavi&utm_medium=cpc&utm_campaign=price&utm_term=2016;0;1462.0;1627.0;971.0;1021.0;1.0;unixmart.ru
857;2039;Теплый пол Caleo EASYMAT 140-0,5-1,2;https://tepliy-pol24.ru/catalog/seriya-caleo-easymat-140/20065/?from=ya_market&utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;0.0;tepliy-pol24.ru
858;1500;Beurer 4 шт.;https://www.beurer-russia.ru/products/beurer_661_01_66121_dlya_miostimulyatora_elektrody_50_100_4sht.html?utm_source=nadavi.market;0;1463.0;1588.0;695.0;735.0;1.0;beurer-russia.ru
859;1400;Daniel Wellington Ремешок Classic Exeter 40mm Gold;https://www.greenwatch.ru/product/remeshok-classic-exeter?utm_source=nadavi&utm_medium=cpc&utm_campaign=dwmarket;0;1439.0;1637.0;795.0;842.0;1.0;greenwatch.ru
860;17990;DFC VT-7006;https://www.amigomed.ru/domashnie_kompleksy/dfc/vt-7006-dfc.product?utm_source=nadavi.market&from=nadavi;0;1346.0;1522.0;603.0;647.0;1.0;amigomed.ru
861;1299;СОРОКИН 11.655 комплект для экспедиционных канистр 11.655;https://www.kuvalda.ru/catalog/7822/product-35860/?utm_source=Nadavi&utm_medium=cpc&utm_content=82583&utm_campaign=sorokin&utm_term=35860-o_70110-c_40-s_1-k_1182-p_1-i_0-d_3;0;2321.0;2461.0;942.0;990.0;1.0;kuvalda.ru
862;1440;Подушка универсальная Polini Монстрики большая, белый;https://melnikov-shop.ru/postelnye_prinadlezhnosti/podushki_dlya_malyshey/podushka_universalnaya_polini_monstriki_bolshaya_belyy/?utm_source=Nadavi&utm_medium=cpc;0;0.0;0.0;0.0;0.0;2.0;melnikov-shop.ru
863;1200;Ящик рыболовный терракотовый - Tramp TRA-181;https://trampclub.ru/shop/hunt-fish/rybolovnye-sumki-i-yashiki/yashik-rybolovnyj-tramp-tra-181?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi&utm_content=offer-954-feed-3;0;1151.0;1258.0;886.0;918.0;1.0;trampclub.ru
864;14590;Nikon Speedlight SB-500;https://foto-market.ru/index.php/product/vspyshka-nikon-speedlight-sb-500/;0;1938.0;2079.0;1075.0;1111.0;1.0;foto-market.ru
865;2175;MaxCity Vista;https://lishop.by/catalog/sport/mir_rolikov/rolikovye_konki/16316/?utm_source=Nadavi&utm_medium=cpc;0;1245.0;1360.0;847.0;882.0;1.0;lishop.by
867;11490;Ivue D5004 AHC-B4;https://www.ivue.ru/katalog/internet-magazin/videonabljudenie/nabory-sdelaj-sam/ahd-10/komplekt-videonabljudenija-hd-dacha-44?utm_source=nadavi&utm_medium=cpc;0;1022.0;1276.0;1338.0;1383.0;1.0;ivue.ru
868;4075;RUCELF Stabik StAR-3000 3 кВА / 2100 Вт;https://tehnosadov.satom.ru/p/486421675-stabilizator-napryazheniya-rucelf-star-3000/?utm_source=nadavi&utm_medium=cpc;0;1533.0;1667.0;1108.0;1145.0;1.0;tehnosadov.satom.ru
869;250;Farla Наволочка Бязь Ласка I190;http://lybimy-gnomik.ru/katalog/navolochki-k-podushkam-dlya-beremennykh/navolochka-byaz-laska-i190?utm_source=Nadavi;0;1724.0;1777.0;880.0;904.0;1.0;lybimy-gnomik.ru
870;38990;Atomic Redster S9 165 (2019/2020);https://www.predelanet.ru/gornye_lyzhi/40488.html?utm_source=nadavi&utm_medium=cpc;0;1224.0;1395.0;1400.0;1436.0;1.0;predelanet.ru
871;131;Инструмент HT-318M Rexant для заделки и обрезки витой пары MINI {12-4231};https://tze1.ru/catalog/instrument/ruchnoy-instrument/instrument-dlya-snyatiya-izolyatsii/instrument_dlya_zadelki_i_obrezki_vitoy_pary_mini_ht_318m_rexant/?utm_source=nadavi&utm_term=211258&utm_medium=cpc;0;2130.0;2218.0;772.0;823.0;1.0;tze1.ru
872;26009;"Samsung UE-43NU7090 43 "";https://sevengood.ru/catalog/televizory/televizor_samsung_ue43nu7090uxru/?utm_source=Nadavi&utm_medium=cpc&utm_campaign=none&utm_content=televizor_samsung_ue43nu7090uxru&utm_term=21901;0;0;0;0;0;0;sevengood.ru
873;1389;Отражатель 5в1 Raylab RF-05 80см с ручками""";https://chelyabinsk.abc.ru/catalog/otrazatel-5v1-raylab-rf-05-80sm-s-ruckami-226567.html?utm_source=Nadavi&utm_medium=cpc&utm_campaign=Nadavi;0;2143.0;2356.0;637.0;688.0;1.0;chelyabinsk.abc.ru
874;93990;Spirit FSX3500;https://happybatut.ru/catalog/detail/ellipticheskiy_trenazher_xterra_fsx3500?utm_source=nadavi.ru&amputm_medium=cpc&amputm_term=4392&amputm_campaign=nadavi.ru;0;0.0;0.0;0.0;0.0;0.0;happybatut.ru
875;21900;Panasonic KX-FL423;https://frontex.ru/catalog/panasonic-faksy-8719/panasonic-kx-fl423ru-w-belyy-847477.html?utm_source=nadavi;0;0.0;0.0;0.0;0.0;0.0;frontex.ru
876;1531;Ветрозащита Boya BY-B01 Deadkitten для микрофонов;https://bestbatt.ru/products/boya-by-b01-deadkitten-vetrozaschita-dlya-mikrofonov?utm_source=Nadavi;0;1170.0;1291.0;1077.0;1117.0;1.0;bestbatt.ru
877;18450;Leatherman Charge Plus TTi;https://fonarik-market.ru/multitul-leatherman-charge-plus-tti/?utm_source=nadavi&utm_medium=cpc;0;1984.0;2126.0;901.0;936.0;1.0;fonarik-market.ru
878;18200;Alpicool MK-18;https://proclimatgroup.ru/catalog/alpicool-mk-18/?utm_source=Nadavi&utm_medium=cpc;0;1465.0;1622.0;770.0;808.0;1.0;proclimatgroup.ru
879;1190;Шина Stihl Rollomatic E 3/8P 14 35 1,3 50;https://st-tools.ru/product/stihl-rollomatic-e-3-8-p-14-35-1-3-50-shina/?utm_source=Nadavi&utm_term=2956;0;1445.0;1620.0;897.0;950.0;1.0;st-tools.ru
880;790;Soundking DF009;https://www.dj-store.ru/oborudovanie/studiya_zvukozapisi/aksessuary_komplektuyushchie/pyupitry/48023_soundking-df009.html?utm_source=Nadavi;0;1891.0;2005.0;734.0;787.0;1.0;dj-store.ru
881;40532;Bosch SMS 44GW00R;https://tehno-fox.ru/index.php?route=product/product&product_id=37022&utm_source=nadavi&utm_medium=cpc;0;1471.0;1696.0;1197.0;1232.0;1.0;tehno-fox.ru
882;1090;Пульт для телевизора LG 26LC2B от Huayu;https://bestbatt.ru/products/pult-dlya-televizora-lg-26lc2b-ot-huayu?utm_source=Nadavi;0;1170.0;1293.0;1077.0;1117.0;1.0;bestbatt.ru
883;3999;Palisad 68922;https://www.obi.ru/sadovye-i-stroitelnye-tachki-aksessuary/tachka-sadovaya-palisad-dva-kolesa-obem-78-l-170-kg/p/3731684?storeId=009&wt_mc=psm.yandexmarket.msk.009&utm_campaign=nadavi_msk&utm_content=ch_yandex_market__cid_266118__cat_757&utm_medium=cpc&utm_source=nadavi&utm_term=3731684;0;0.0;0.0;0.0;0.0;0.0;obi.ru
884;1900;Сумка рыболовная из ЭВА белая L - Tramp TRP-030;https://trampclub.ru/shop/hunt-fish/rybolovnye-sumki-i-yashiki/tramp-sumka-rybolovnaya-iz-jeva-belyj-553030-l?utm_source=nadavi&utm_medium=cpc&utm_campaign=nadavi&utm_content=offer-942-feed-3;0;1151.0;1258.0;932.0;964.0;1.0;trampclub.ru
885;76990;Onkyo HT-S5915;https://www.avsound.ru/catalog/domashnie-kinoteatry/kinoteatry-v-odnoy-korobke/onkyo-ht-s5915/?utm_source=Nadavi&utm_medium=cpc&utm_term=40975&utm_content=40975&utm_campaign=2039;0;1461.0;1556.0;871.0;894.0;1.0;avsound.ru
886;1688;Xiaomi Mijia Huayang Super Large Automatic Umbrella;https://abc.ru/catalog/zont-xiaomi-mijia-huayang-super-large-automatic-umbrella-anti-uv-seryj-225054.html?utm_source=Nadavi&utm_medium=cpc;0;2095.0;2237.0;804.0;844.0;1.0;abc.ru
887;285;Farlin Прорезыватель Farlin охлаждающий для зубов роз.;http://lybimy-gnomik.ru/katalog/gigiena-i-ukhod/prorezyvatel-farlin-okhlazhdayushchij-dlya-zubov181217113542?utm_source=Nadavi;0;1724.0;1777.0;898.0;922.0;1.0;lybimy-gnomik.ru
